modelrun_id,modelrun_alias,geography,area_detail,year,jobs,job_spaces,job_spaces_vacant,job_spaces_vacant_percent,jobs_office,job_spaces_office,job_spaces_office_vacant,job_spaces_office_vacant_percent
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65,Final Blueprint,superdistrict,10.0,2023,142981.0,205408.8,128303.2,0.6246236772718599,73164.0,45991.600000000006,4930.400000000001,0.10720218474677984
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65,Final Blueprint,superdistrict,11.0,2023,177111.0,195112.0,103006.2,0.5279336996186805,89662.0,49160.0,3036.2,0.06176159479251424
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65,Final Blueprint,superdistrict,12.0,2023,114277.0,236588.2,176338.0,0.7453372568877061,34626.0,19685.4,976.1999999999999,0.049590051510256326
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65,Final Blueprint,superdistrict,13.0,2023,53241.0,101283.2,73215.2,0.7228760544690531,18495.0,10937.2,613.6,0.056102110229309145
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65,Final Blueprint,superdistrict,14.0,2023,47287.0,72084.6,48884.0,0.6781476209897814,7653.0,5321.6,717.2,0.13477149729404692
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65,Final Blueprint,superdistrict,15.0,2023,134390.0,189760.2,122272.59999999999,0.6443532416175783,55653.0,28418.2,1250.4000000000003,0.04399997184902634
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65,Final Blueprint,superdistrict,16.0,2023,142385.0,238255.6,157771.8,0.6621955580477437,30884.0,18181.8,1739.0,0.09564509564509564
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65,Final Blueprint,superdistrict,17.0,2023,160706.0,267772.2,180379.19999999998,0.6736293013240358,52573.0,28814.2,2010.6000000000001,0.06977809552234662
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65,Final Blueprint,superdistrict,18.0,2023,289409.0,377946.2,225911.19999999998,0.5977337515233649,188260.0,96982.20000000001,4696.8,0.04842950562061904
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65,Final Blueprint,superdistrict,19.0,2023,168504.0,196269.2,114714.99999999999,0.5844778498103624,117554.0,55040.600000000006,935.6,0.01699836120972518
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65,Final Blueprint,superdistrict,20.0,2023,83317.0,140113.2,93761.8,0.6691860581301404,34880.0,19788.600000000002,1534.0,0.07751937984496123
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65,Final Blueprint,superdistrict,21.0,2023,123179.0,143448.0,81998.0,0.5716217723495622,65921.0,32819.0,631.8,0.019251043602791066
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65,Final Blueprint,superdistrict,22.0,2023,84946.0,107985.2,68116.59999999999,0.6307957016331867,50711.0,24248.600000000002,843.6,0.034789637339887665
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65,Final Blueprint,superdistrict,23.0,2023,67423.0,102925.0,74608.2,0.7248792810298761,35081.0,16432.0,352.19999999999993,0.021433787731256083
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65,Final Blueprint,superdistrict,24.0,2023,54859.0,163093.6,131707.4,0.8075571328366042,16278.0,11288.800000000001,1261.6000000000001,0.1117567854864999
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65,Final Blueprint,superdistrict,25.0,2023,43420.0,80887.2,58969.2,0.7290300566715129,11212.0,6166.200000000001,702.8,0.1139761927929681
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65,Final Blueprint,superdistrict,26.0,2023,82723.0,148525.4,104367.4,0.7026905835634848,22874.0,13237.800000000001,1278.4,0.09657193793530647
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65,Final Blueprint,superdistrict,27.0,2023,46168.0,82561.2,55921.2,0.6773302713623348,4349.0,3139.2000000000003,397.40000000000003,0.1265927624872579
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65,Final Blueprint,superdistrict,28.0,2023,20771.0,35737.4,26798.399999999998,0.7498698842109386,2335.0,1221.2,77.99999999999999,0.0638716017032427
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65,Final Blueprint,superdistrict,29.0,2023,70886.0,114192.0,78416.8,0.6867101022838727,36497.0,22709.600000000002,3760.9999999999995,0.1656127804981153
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65,Final Blueprint,superdistrict,30.0,2023,112647.0,187427.0,129212.0,0.68939907270564,66261.0,40133.6,4886.2,0.12174836047601012
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65,Final Blueprint,superdistrict,31.0,2023,32098.0,88428.59999999999,71766.59999999999,0.8115767975519232,18924.0,14746.6,3774.2,0.25593696174033337
PBA50Plus_FinalBlueprint/PBA50Plus_Final_Blueprint_v65,Final Blueprint,superdistrict,32.0,2023,27354.0,62980.2,50058.4,0.7948275807317221,18842.0,10500.4,1475.6,0.1405279798864805
